Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,Field ID,Season,Crop ID,Crop name,ag4a_01,ag4a_02,ag4a_04,ag4a_05,ag4a_05_other,ag4a_vs_5a,ag4a_vs_5a_day,ag4a_vs_5a_month,ag4a_vs_5a_year,ag4a_06,ag4a_08,ag4a_15,ag4a_15_unit,ag4a_16,ag4a_19,ag4a_21,ag4a_23
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Dw3Ud994KTB,2016-03-31T00:00:00Z,M3,short_rainy,31,Beans,1,,2,,,2015-09-01,1.0,9.0,2015.0,1,0.25,40.0,1,48000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,M6,long_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",GsYbe3Kp9a3,2015-12-30T00:00:00Z,M2,short_rainy,22,Sweet Potatoes,2,1,1,1,,2014-10-02,2.0,10.0,2014.0,1,0.25,200.0,1,80000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",FiycRUoeZh,2016-01-13T00:00:00Z,M1,long_rainy,31,Beans,2,2,1,2a,,2015-06-13,13.0,6.0,2015.0,1,0.5,2.5,1,5000.0,1,2500.0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,M1,long_rainy,31,Beans,1,,2,,,2014-02-26,26.0,2.0,2014.0,1,0.25,36.0,1,54000.0,1,13500.0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",cTxbn5tVsdA,2016-02-05T00:00:00Z,M2,short_rainy,31,Beans,1,,2,,,2014-06-05,5.0,6.0,2014.0,1,1.0,60.0,1,90000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vsXLkjJ58x2,2016-07-27T00:00:00Z,M1,short_rainy,11,Maize,1,,2,,,2015-07-09,9.0,7.0,2015.0,1,0.25,30.0,1,45000.0,1,4000.0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2016-04-20,20.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",c8oh3AnL1P,2015-11-21T00:00:00Z,M1,long_rainy,31,Beans,2,2,1,2a,,2014-03-21,21.0,3.0,2014.0,1,1.0,15.0,1,36000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,M2,short_rainy,11,Maize,1,,2,,,2014-08-20,20.0,8.0,2014.0,1,1.0,40.0,2,20000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,M1,short_rainy,23,Irish potatoes,2,2,1,2a,,2015-08-07,7.0,8.0,2015.0,1,0.25,400.0,1,400000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",6knFhJg33R9,2016-03-31T00:00:00Z,M2,long_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UBoKCmEGFXB,2016-04-05T00:00:00Z,M3,short_rainy,23,Irish potatoes,1,,2,,,2015-08-05,5.0,8.0,2015.0,1,0.25,1200.0,1,960000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",r8r378XZhzA,2015-08-10T00:00:00Z,M3,short_rainy,31,Beans,1,,2,,,2014-11-03,3.0,11.0,2014.0,1,0.5,50.0,1,90000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",3WbmqA7gbk2,2016-07-13T00:00:00Z,M3,short_rainy,31,Beans,1,,2,,,2015-07-13,13.0,7.0,2015.0,1,0.5,18.0,1,46800.0,1,32000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",MbKjtLZGbn3,2016-01-29T00:00:00Z,M3,long_rainy,43,Groundnut,2,1,1,2a,,2015-02-01,1.0,2.0,2015.0,1,0.5,250.0,1,750000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,M6,long_rainy,31,Beans,2,1,1,2a,,2014-02-10,10.0,2.0,2014.0,1,0.25,50.0,1,75000.0,1,9000.0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",bT98NEoYxz6,2016-01-16T00:00:00Z,M2,long_rainy,13,Sorghum,2,1,1,2a,,2015-06-26,26.0,6.0,2015.0,2,,,,,1,2000.0,1
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",43RqATksCs8,2016-01-12T00:00:00Z,M4,long_rainy,31,Beans,,,,,,2016-02-02,2.0,2.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,M3,long_rainy,22,Sweet Potatoes,1,,2,,,2015-04-20,20.0,4.0,2015.0,1,0.25,77.0,1,66000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,M1,long_rainy,31,Beans,2,2,1,2,,2015-03-03,3.0,3.0,2015.0,1,0.25,25.0,1,50000.0,1,30000.0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",D3k4R1hEUdA,2016-01-06T00:00:00Z,M1,long_rainy,31,Beans,2,2,1,2a,,2014-03-08,8.0,3.0,2014.0,1,0.5,10.0,1,10000.0,1,27200.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,M1,long_rainy,11,Maize,2,2,1,2,,2015-03-03,3.0,3.0,2015.0,1,0.25,40.0,1,28000.0,1,700.0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,M5,short_rainy,42,Sesame/Simsim,1,,2,,,2014-07-20,20.0,7.0,2014.0,1,1.5,45.0,1,90000.0,1,10000.0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",CW2n61MumoA,2016-04-03T00:00:00Z,M1,short_rainy,11,Maize,2,1,1,2a,,2015-10-05,5.0,10.0,2015.0,2,,,,,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,M5,short_rainy,47,Soyabeans,1,,2,,,2014-07-20,20.0,7.0,2014.0,1,1.0,20.0,1,30000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",i5k7QWkLJw8,2016-02-03T00:00:00Z,M2,short_rainy,31,Beans,1,,2,,,2014-07-03,3.0,7.0,2014.0,1,0.75,100.0,1,200000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",fqBewDc4e89,2016-07-28T00:00:00Z,M3,long_rainy,31,Beans,1,,2,,,2015-02-28,28.0,2.0,2015.0,1,0.25,15.0,1,16500.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,M1,long_rainy,86,Cabbage,2,2,1,2,,2014-05-22,22.0,5.0,2014.0,1,0.5,500.0,1,250000.0,1,36000.0,2
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vsXLkjJ58x2,2016-07-27T00:00:00Z,M3,short_rainy,13,Sorghum,1,,2,,,2015-08-13,13.0,8.0,2015.0,1,0.25,40.0,1,60000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,M1,long_rainy,11,Maize,2,2,1,2a,,2015-04-18,18.0,4.0,2015.0,1,0.25,72.0,1,43200.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",4mjZfGs3Aw,2015-09-08T00:00:00Z,M2,long_rainy,31,Beans,,,,,,2015-09-10,10.0,9.0,2015.0,,,,,,,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",p7HQJGp7P14,2016-01-07T00:00:00Z,M2,long_rainy,31,Beans,2,2,1,2a,,2014-03-13,13.0,3.0,2014.0,1,0.25,70.0,1,140000.0,1,20000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",FiycRUoeZh,2016-01-13T00:00:00Z,M1,long_rainy,11,Maize,2,2,1,2a,,2015-06-13,13.0,6.0,2015.0,1,0.5,10.0,1,5000.0,1,2500.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,M1,long_rainy,13,Sorghum,1,,2,,,2015-05-01,1.0,5.0,2015.0,2,,,,,1,3000.0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Mc7EjdDK3M3,2016-04-06T00:00:00Z,M1,long_rainy,13,Sorghum,2,4,1,2a,,2015-01-06,6.0,1.0,2015.0,1,0.5,100.0,1,150000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",6vZXvHtQdG2,2016-01-19T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2016-02-02,2.0,2.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",K28KewnXpk2,2015-09-04T00:00:00Z,M3,short_rainy,31,Beans,1,,2,,,2014-11-22,22.0,11.0,2014.0,1,0.5,127.0,1,254000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",xJ36NSni7X2,2016-04-24T00:00:00Z,M1,long_rainy,31,Beans,1,,2,,,2015-03-03,3.0,3.0,2015.0,1,0.25,52.0,1,104000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3eWkuw2PPtA,2015-10-09T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2015-10-21,21.0,10.0,2015.0,,,,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",s1YRqRa7dg5,2015-10-14T00:00:00Z,M3,short_rainy,43,Groundnut,2,2,1,2a,,2014-08-09,9.0,8.0,2014.0,1,0.25,80.0,1,224000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",GsYbe3Kp9a3,2015-12-30T00:00:00Z,M3,long_rainy,31,Beans,,,,,,2016-01-18,18.0,1.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4MTsyUHiaX4,2016-04-14T00:00:00Z,M2,short_rainy,31,Beans,,,,,,2016-04-15,15.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",6knFhJg33R9,2016-03-31T00:00:00Z,M2,short_rainy,31,Beans,1,,2,,,2015-10-30,30.0,10.0,2015.0,1,0.125,40.0,1,56000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,M1,long_rainy,31,Beans,2,1,1,2a,,2015-02-01,1.0,2.0,2015.0,1,0.5,200.0,1,240000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,M3,long_rainy,31,Beans,2,2,1,2a,,2014-04-10,10.0,4.0,2014.0,1,2.0,60.0,1,48000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,M1,short_rainy,11,Maize,1,,2,,,2014-09-19,19.0,9.0,2014.0,1,0.5,30.0,1,21000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,M5,long_rainy,31,Beans,,,,,,,,,,,,,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",25LYWDpsci5,2016-02-08T00:00:00Z,M2,short_rainy,43,Groundnut,1,,2,,,2014-08-15,15.0,8.0,2014.0,1,0.25,50.0,1,100000.0,1,30000.0,1
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",YTTV9E8N5B7,2016-07-18T00:00:00Z,M3,long_rainy,11,Maize,2,2,1,2a,,2015-05-18,18.0,5.0,2015.0,1,0.5,54.0,1,32400.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x16vgM9iGq3,2016-02-07T00:00:00Z,M2,long_rainy,15,Finger Millet,1,,2,,,2015-04-16,16.0,4.0,2015.0,1,0.5,100.0,1,150000.0,1,5000.0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,M2,long_rainy,43,Groundnut,1,,2,,,2015-04-05,5.0,4.0,2015.0,2,,,,,1,10000.0,2
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",mpqcPSFDpCB,2016-02-03T00:00:00Z,M1,short_rainy,11,Maize,1,,2,,,2014-08-04,4.0,8.0,2014.0,1,1.0,50.0,1,15000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M1,short_rainy,31,Beans,,,,,,2015-09-08,8.0,9.0,2015.0,,,,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vbnCBWJgn15,2016-07-18T00:00:00Z,M3,long_rainy,13,Sorghum,1,,2,,,2015-01-10,10.0,1.0,2015.0,1,0.25,35.0,1,63000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",hiJdT15von9,2015-11-20T00:00:00Z,M1,long_rainy,11,Maize,2,1,1,2a,,2014-04-11,11.0,4.0,2014.0,1,0.06,20.0,1,16000.0,1,5400.0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,M5,long_rainy,31,Beans,1,,2,,,2015-03-06,6.0,3.0,2015.0,1,0.5,150.0,1,300000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",h5hVCQ5GHc2,2015-09-02T00:00:00Z,M1,short_rainy,31,Beans,2,1,1,1,,2014-08-02,2.0,8.0,2014.0,1,0.125,200.0,1,360000.0,1,10000.0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Mc7EjdDK3M3,2016-04-06T00:00:00Z,M2,long_rainy,31,Beans,2,4,1,2a,,2015-04-06,6.0,4.0,2015.0,1,0.25,50.0,1,100000.0,1,20000.0,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2016-01-11,11.0,1.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",mSfzhnwYib5,2016-07-12T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-04-12,12.0,4.0,2015.0,1,0.25,27.0,1,16200.0,1,2500.0,3
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",WmaX2iuVse5,2016-04-06T00:00:00Z,M1,short_rainy,31,Beans,1,,2,,,2015-11-06,6.0,11.0,2015.0,2,,,,,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LAqtBPvPxy,2015-10-07T00:00:00Z,M2,short_rainy,35,Chick peas,1,,2,,,2014-09-12,12.0,9.0,2014.0,1,1.0,100.0,1,150000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,M4,long_rainy,42,Sesame/Simsim,1,,2,,,2015-05-20,20.0,5.0,2015.0,2,,,,,1,10000.0,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,M1,long_rainy,11,Maize,2,2,1,2a,,2014-03-13,13.0,3.0,2014.0,1,0.5,300.0,1,180000.0,1,36000.0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M2,long_rainy,13,Sorghum,1,,2,,,2015-01-29,29.0,1.0,2015.0,1,0.5,50.0,1,40000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",WMFdhZg7RN5,2015-10-23T00:00:00Z,M1,long_rainy,11,Maize,1,,2,,,2014-04-10,10.0,4.0,2014.0,1,0.5,70.0,1,42000.0,1,36000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",udreQXLRb29,2016-01-20T00:00:00Z,M2,long_rainy,11,Maize,2,2,1,2a,,2015-03-20,20.0,3.0,2015.0,1,0.125,10.0,1,6000.0,1,2500.0,1
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",uNqoVbaZpG3,2016-01-19T00:00:00Z,M1,short_rainy,31,Beans,,,,,,2016-01-25,25.0,1.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",tNWzZ2EiTjA,2016-07-25T00:00:00Z,M1,long_rainy,11,Maize,2,2,1,1,,2015-04-25,25.0,4.0,2015.0,1,0.75,30.0,1,18000.0,1,3000.0,2
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",YXV6xbSxws2,2016-01-28T00:00:00Z,M1,long_rainy,11,Maize,2,3,2,,,2015-03-12,12.0,3.0,2015.0,1,1.0,1500.0,1,450000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,M1,long_rainy,86,Cabbage,2,1,1,1,,2015-03-08,8.0,3.0,2015.0,1,0.125,800.0,1,1200000.0,1,20000.0,2
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",J4NQk5mWMXA,2016-02-07T00:00:00Z,M3,long_rainy,42,Sesame/Simsim,1,,2,,,2015-02-07,7.0,2.0,2015.0,1,0.25,8.0,1,24000.0,1,2500.0,1
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,M3,long_rainy,31,Beans,1,,2,,,2014-02-12,12.0,2.0,2014.0,2,,,,,1,10500.0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vkQ3CHAz8S2,2016-04-05T00:00:00Z,M3,long_rainy,31,Beans,,,,,,2016-04-28,28.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LXeBkVStet6,2015-09-07T00:00:00Z,M1,long_rainy,11,Maize,2,1,1,1,,2014-03-25,25.0,3.0,2014.0,1,0.125,100.0,1,35000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",fYfZbzp5Nv8,2016-01-07T00:00:00Z,M2,long_rainy,11,Maize,2,2,1,2a,,2014-04-06,6.0,4.0,2014.0,1,0.5,10.0,1,5000.0,1,3000.0,2
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",LXeBkVStet6,2015-09-07T00:00:00Z,M2,long_rainy,22,Sweet Potatoes,1,,2,,,2014-02-28,28.0,2.0,2014.0,1,0.25,120.0,1,85000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",9P8HkL34az2,2015-10-22T00:00:00Z,M2,short_rainy,11,Maize,2,1,1,1,,2014-07-04,4.0,7.0,2014.0,1,0.5,150.0,1,90000.0,1,2400.0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",TdHhH26Qsi9,2016-03-22T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2016-03-22,22.0,3.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",6L8XQ2ivNNB,2016-02-01T00:00:00Z,M2,short_rainy,42,Sesame/Simsim,1,,2,,,2014-07-01,1.0,7.0,2014.0,1,0.5,13.5,1,40500.0,1,10000.0,1
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",n4TwADF35,2016-04-13T00:00:00Z,M2,long_rainy,23,Irish potatoes,1,,2,,,2015-01-10,10.0,1.0,2015.0,1,0.25,700.0,1,560000.0,2,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",RscSHibFMZ,2016-01-30T00:00:00Z,M1,long_rainy,31,Beans,2,2,1,2a,,2015-03-29,29.0,3.0,2015.0,1,0.5,40.0,1,80000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",4Ltk7eBsFy2,2016-01-12T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-03-02,2.0,3.0,2015.0,1,0.75,400.0,1,160000.0,1,6000.0,2
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",YXV6xbSxws2,2016-01-28T00:00:00Z,M4,long_rainy,22,Sweet Potatoes,1,,2,,,2015-03-06,6.0,3.0,2015.0,1,1.0,100.0,1,75000.0,2,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",RnembMKrW72,2015-08-13T00:00:00Z,M4,short_rainy,43,Groundnut,1,,2,,,2014-08-17,17.0,8.0,2014.0,1,1.0,110.0,1,330000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",NmseUo1CjBA,2015-12-26T00:00:00Z,M1,short_rainy,43,Groundnut,1,,2,,,2014-08-07,7.0,8.0,2014.0,1,1.0,200.0,1,650000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",vkQ3CHAz8S2,2016-04-05T00:00:00Z,M3,short_rainy,31,Beans,1,,2,,,2015-08-15,15.0,8.0,2015.0,1,0.25,5.0,1,5000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",p7HQJGp7P14,2016-01-07T00:00:00Z,M1,long_rainy,31,Beans,1,,2,,,2014-03-07,7.0,3.0,2014.0,1,0.25,50.0,1,100000.0,1,10000.0,2
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",V5nBNdt5Wo9,2016-01-08T00:00:00Z,M2,short_rainy,47,Soyabeans,1,,2,,,2014-07-14,14.0,7.0,2014.0,1,1.0,30.0,1,45000.0,1,1400.0,2
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",zCz7aSrczL2,2016-04-07T00:00:00Z,M2,short_rainy,35,Chick peas,1,,2,,,2015-08-07,7.0,8.0,2015.0,2,,,,,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",v29v4CgCb9A,2016-04-07T00:00:00Z,M6,short_rainy,22,Sweet Potatoes,1,,2,,,2015-08-07,7.0,8.0,2015.0,1,0.25,300.0,1,120000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4wawPvHomv,2016-03-30T00:00:00Z,M3,long_rainy,31,Beans,,,,,,2016-04-20,20.0,4.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",9D4NrgAzDH4,2016-01-30T00:00:00Z,M3,long_rainy,31,Beans,,,,,,2016-02-05,5.0,2.0,2016.0,,,,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",fvoTDbKYuW5,2015-10-07T00:00:00Z,M1,long_rainy,31,Beans,,,,,,2014-10-19,19.0,10.0,2014.0,,,,,,,,
UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",ve5Vid3J3j2,2015-08-16T00:00:00Z,M2,short_rainy,22,Sweet Potatoes,1,,2,,,2014-08-08,8.0,8.0,2014.0,1,0.25,50.0,1,45000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",mSfzhnwYib5,2016-07-12T00:00:00Z,M3,short_rainy,13,Sorghum,1,,1,2a,,2015-07-12,12.0,7.0,2015.0,1,0.25,54.0,1,81000.0,2,,
UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",vsXLkjJ58x2,2016-07-27T00:00:00Z,M2,short_rainy,43,Groundnut,1,,2,,,2015-07-18,18.0,7.0,2015.0,1,0.25,20.0,1,46000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",9iKLxLjVu77,2016-04-10T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2015-03-07,7.0,3.0,2015.0,1,0.5,20.0,1,24000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,M2,long_rainy,31,Beans,1,,2,,,2015-03-08,8.0,3.0,2015.0,1,0.25,150.0,1,315000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",iLvTEBAQTN6,2016-04-08T00:00:00Z,M6,long_rainy,31,Beans,1,,2,,,2015-03-08,8.0,3.0,2015.0,1,2.0,300.0,1,750000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",ZbpM6thc1b2,2015-11-22T00:00:00Z,M1,long_rainy,11,Maize,2,2,1,2a,,2014-03-02,2.0,3.0,2014.0,1,0.31,30.0,1,12000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,M4,short_rainy,35,Chick peas,1,,2,,,2015-09-06,6.0,9.0,2015.0,1,0.5,50.0,1,250000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",fUwjdZnv1x2,2016-01-17T00:00:00Z,M2,long_rainy,11,Maize,1,,2,,,2015-03-26,26.0,3.0,2015.0,1,1.0,800.0,1,280000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,M5,long_rainy,11,Maize,2,2,1,2a,,2014-04-10,10.0,4.0,2014.0,1,1.0,100.0,1,50000.0,2,,
UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",uZWP16YfzT5,2016-01-05T00:00:00Z,M2,long_rainy,31,Beans,2,2,1,2a,,2014-04-18,18.0,4.0,2014.0,1,0.5,50.0,1,50000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UKqsMYWu6S2,2016-04-06T00:00:00Z,M5,short_rainy,35,Chick peas,1,,2,,,2015-09-06,6.0,9.0,2015.0,1,0.5,50.0,1,250000.0,2,,
UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",2Zy882qHx74,2016-01-27T00:00:00Z,M2,short_rainy,43,Groundnut,1,,2,,,2014-08-08,8.0,8.0,2014.0,1,0.25,200.0,1,440000.0,2,,
UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UBoKCmEGFXB,2016-04-05T00:00:00Z,M2,short_rainy,23,Irish potatoes,2,3,1,2a,,2015-07-05,5.0,7.0,2015.0,1,0.25,800.0,1,560000.0,2,,
