Field ID,Field name,Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,ag2a_vs_2b1,ag2a_vs_2b1_other,ag2a_vs_2b2_1,ag2a_vs_2c,ag2a_vs_2c_other,ag2a_vs_2d1,ag2a_04,ag2a_07,ag2a_08,ag2a_08_other,gps_coords,ag3a_02_1,ag3a_02_2,ag3a_02_2_1,ag2a_09,ag2a_vs_08a,ag2a_vs_8b,ag2a_vs_8c
M2,Yinipuu,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",dQNLmp8vbx7,2015-02-23T00:00:00Z,1,,11,4,,,1,1,,,41vQ8CSsK34,0.006,5.0,1,2.9,,,
M4,,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",HJ9K9FonFCA,2014-08-17T00:00:00Z,,,,,,,,,,,,,,,,,,
M3,Acheampongmaa,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",LMzw8JsSze,2014-08-31T00:00:00Z,1,,56,1,,56,0,1,,,SB2Dqw2w2L7,,60.0,1,1.1259,,,
M2,Siputua 2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",XqoC5saQNR5,2014-11-22T00:00:00Z,1,,24,4,,,1,1,,,fXYNfedQch3,2.0,30.0,1,0.7382,,,
M1,Ansakye,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",BwcbgH6pxh9,2014-09-13T00:00:00Z,1,,21,1,,21,5,1,,,Kydxya6QFc7,,10.0,1,6.7,,,
M2,Fadjator,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",R24vZdb6HQ7,2014-09-07T00:00:00Z,1,,21,1,,11,1,2,1,,,1.5,,,,,,
M2,Simapuu,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",tcEkwscfpH4,2014-12-22T00:00:00Z,1,,43,4,,,4,1,,,m89xbusw5X3,,30.0,1,2.8102,,,
M1,Ankasa 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",SGWDY8X7yo4,2015-03-29T00:00:00Z,1,,56,1,,56,7,2,1,,,19.44,300.0,1,,,,
M3,Asuobonta 2,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",hrKn2nuXSs9,2014-09-10T00:00:00Z,1,,,1,,75,15,,,,,45.0,,,,,,
M2,Yerewoho2,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",K5Z7A224KK7,2014-09-20T00:00:00Z,1,,24,1,,24,6,1,,,eWgmETaGZg6,,50.0,1,3.3042,,,
M2,Kosheabe,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",7KKdwdFxzG7,2014-09-07T00:00:00Z,1,,21,1,,21,3,,,,,,,,3.1,,12,1.2
M2,Etwekor 2,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",wTASpGRGc38,2015-05-21T00:00:00Z,1,,44,1,,44,23,2,other,Very bushy,,3.5,45.0,1,,,,
M1,Chukoli1,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",NZwEq9cA5VB,2014-11-29T00:00:00Z,1,,11,,,,10,1,,,jr14C6rZps6,,3.0,2,3.2772,,,
M2,Awakpeduli,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",vyxUdnM5dv5,2014-12-15T00:00:00Z,1,,43,4,,,1,1,,,qWfnCX5sx69,3.0,45.0,1,1.122,,,
M2,Chukoli2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",NZwEq9cA5VB,2014-11-29T00:00:00Z,1,,43,,,,5,1,,,uinkeNrJQ32,,3.0,2,4.9432,,,
M4,Dingzoori 1,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",HK4BRArXjD6,2014-12-31T00:00:00Z,1,,11,4,,,4,2,2,,,,50.0,1,,,,
M3,Jachie,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",znLkiipm6hB,2014-08-29T00:00:00Z,1,,56,1,,56,18,1,,,3DJbAac86T3,2.0,,,7.5622,,,
M4,Sreso 4,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",5G241XCT6VA,2014-09-23T00:00:00Z,1,,43,1,,43,2,2,other,Roads to the community were unmotorable at the time of doing the farm measurements,,1.0,,,,,,
M2,Namangupuu,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",13sx7zZ45L7,2015-02-22T00:00:00Z,1,,11,4,,,2,1,,,HnynUypNfE3,0.5,20.0,1,1.1,,,
M2,Ofasafo 1,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",CTRQQXCQTVB,2014-09-15T00:00:00Z,1,,21,1,,21,1,1,,,omEWktXh4K2,150.0,5.0,1,0.33,L6 Faso,,
M1,Azuribile,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",FYM9NczMwv9,2015-03-29T00:00:00Z,1,,21,1,,21,1,1,,,Rc14Gs1hiG9,2.43,,,3.2923,,,
M1,Ashime Nii Amoh,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",Jsv9PkxATh9,2014-09-10T00:00:00Z,1,,75,1,,75,3,2,,,,,30.0,1,,,,
M5,Kogyakezo 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",6o1LRkbmmy9,2015-05-21T00:00:00Z,1,,44,1,,44,6,2,1,,,2.0,20.0,1,,,,
M1,Maize,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",k8zEL6BmKHB,2015-04-28T00:00:00Z,1,,11,4,,,2,1,,,pFCpA8xofd5,,0.0,1,3.5,Karosey1kn,,
M1,Ashifla,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",uVDhbqsgm8B,2014-09-08T00:00:00Z,1,,21,1,,21,20,2,1,,,,,,,,,
M4,Moarinipuu 2,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",GEgBv7HAf68,2015-02-24T00:00:00Z,4,,,1,,87,2,2,2,,,0.4,10.0,1,,,,
M2,Sreso 2,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",5G241XCT6VA,2014-09-23T00:00:00Z,1,,24,1,,21,6,2,other,Roads to the community were unmotorable at the time of doing the farm measurements--flooded,,1.0,,,,,,
M2,Banshama 2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",MdadqCNEiL,2014-12-31T00:00:00Z,1,,11,4,,,2,1,,,gb18gojKGx9,,35.0,1,4.5,,,
M1,Bende 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",6rFDY18oMR9,2015-05-27T00:00:00Z,1,,45,1,,45,6,1,,,xsQ7D5KoBP3,6.4,2.0,2,20.3,Patrick 1Tiko,,
M3,Bomoso,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",wjL1nhwXLP,2014-08-27T00:00:00Z,1,,21,1,,21,0,2,other,Was to bushy and farmer was not interested in going in to that farm,,,25.0,1,,,,
M4,Yam,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",bnNcJ3bknL7,2015-02-17T00:00:00Z,1,,24,4,,,2,2,1,,,,3.0,2,,,,
M1,Adurobenu,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",JsGWt7k9dz2,2015-04-27T00:00:00Z,1,,90,1,,90,0,1,,,vG3YrHEeGQ4,0.1,2.0,1,0.1247,Alfred Nb1,,
M1,Nameyela 1,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",EmjTzkKPcK4,2015-02-09T00:00:00Z,1,,15,4,,,25,1,,,wDsRBCkNyD9,,30.0,1,45.0,Yine 1kn,,
M3,Sis Esther,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",ev9j4bGtBTB,2014-09-02T00:00:00Z,1,,21,1,,21,2,2,other,The farm was destroyed as a result of sand winning,,0.1,6.0,1,,,,
M3,Gbanbani 2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",Ny58V5eghz7,2014-12-29T00:00:00Z,1,,24,4,,,0,1,,,7N9ax8NANM7,,30.0,1,0.7144,,,
M2,Evila 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",uCZDB9k9WmA,2015-04-01T00:00:00Z,1,,44,1,,44,3,1,,,MJGw3arHpF9,0.81,30.0,1,2.1177,Blay 2Sam,,
M2,Brigadier 1,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",4xFbY5oyU82,2014-09-09T00:00:00Z,1,,21,1,,21,1,,,,,30.0,,1,,,,
M2,Ewolezo,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",XEA6aofdZo5,2015-03-29T00:00:00Z,1,,45,1,,45,9,2,2,,,2.0,60.0,1,,,,
M1,Etwekor,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",fyW9nSiREpA,2015-03-29T00:00:00Z,1,,57,1,,57,14,1,,,NiPYbZ9g4E8,11.34,240.0,1,8.0199,Charles 1Sam,,
M2,Rice Farm,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",56esinYPtWB,2014-10-03T00:00:00Z,1,,12,1,,12,5,2,1,,,,2.0,2,,,,
M1,Karimenga 1,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",dVULAjf4W89,2015-03-10T00:00:00Z,1,,11,4,,,3,2,1,,,5.3,,,,,,
M2,Tanoso 1,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",tsyzA3E2k36,2014-08-24T00:00:00Z,1,,56,1,,56,4,2,other,Too bushy,,,120.0,1,,,,
M4,Mempeasem,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",kLYaJ3DYGC7,2014-09-22T00:00:00Z,1,,24,1,,24,3,2,1,,,2.4,,,,,,
M4,Aboa 2,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",gggGZ6AgZ6A,2015-05-26T00:00:00Z,1,,11,4,,,1,1,,,WhdtrGxpNJ8,1.0,20.0,1,1.2755,Thomas 4Ebon,,
M2,Olontu,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",hrKn2nuXSs9,2014-09-10T00:00:00Z,1,,,1,,11,5,,,,,60.0,,,,,,
M2,9090,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",4TD5PFFKHJ7,2014-09-13T00:00:00Z,1,,21,1,,21,2,,,,,,20.0,1,,,,
M2,Bojou 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",U7thyS2zJj8,2015-04-15T00:00:00Z,1,,21,1,,21,1,2,1,,,6.4,120.0,1,,,,
M5,Maize,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",UmXMMFYwnL4,2014-09-28T00:00:00Z,1,,11,1,,11,2,1,,,4NLz9AL1md2,,45.0,1,1.2131,,,
M1,Sawua 1,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",wjL1nhwXLP,2014-08-27T00:00:00Z,1,,76,1,,76,1,1,,,U4PMt6dn9S,,120.0,1,0.5,,,
M8,Apaaso 4,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",wtorB9F7hm5,2014-10-04T00:00:00Z,1,,43,4,,,0,2,other,Flooded,,,120.0,1,,,,
M4,Okro Farm,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",UmXMMFYwnL4,2014-09-28T00:00:00Z,1,,100,1,,100,2,1,,,6dV6RHG5XD8,,45.0,1,1.9446,,,
M1,Maize Farm,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",sSK4YGpVFE3,2015-01-02T00:00:00Z,1,,11,4,,,10,2,2,,,2.0,,,,,,
M3,Kukuo,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",NZwEq9cA5VB,2014-11-29T00:00:00Z,1,,36,,,,3,2,2,,,,2.0,2,,,,
M3,Sreso 3,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",5G241XCT6VA,2014-09-23T00:00:00Z,4,,,4,,,8,2,other,Roads to the community were unmotorable at the time of doing the farm measurements,,1.0,,,,,,
M1,Banshama 1,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",MdadqCNEiL,2014-12-31T00:00:00Z,1,,24,4,,,1,1,,,qaRZtxAcGmA,,35.0,1,0.5161,,,
M7,Pebramuanu 6,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",HYK4pqongQ7,2014-09-19T00:00:00Z,1,,18,1,,18,0,2,2,,,1.0,30.0,1,,,,
M1,Kweamu,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",3oYDbENAuo,2014-10-05T00:00:00Z,1,,24,1,,24,4,1,,,kr5fCLfUiAB,0.1,,,1.628,,,
M2,Bende 2,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",o1P6K2wcxu7,2015-05-15T00:00:00Z,1,,45,1,,45,2,1,,,tJVAEwmeen6,5.67,,,2.2742,,,
M3,Maize Farm,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",rvasPDxnwj3,2015-02-27T00:00:00Z,1,,11,4,,,2,1,,,gJ24kskoSs,6.0,,,0.7,Mbaah 3kn,,
M2,Paaso 2,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",GPMVX5tyrx4,2014-09-28T00:00:00Z,1,,24,1,,24,1,1,,,32qHz1NQFd7,1.2,30.0,1,0.8854,,,
M2,Anwiamu2,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",5JcGGbr2Y88,2014-10-05T00:00:00Z,1,,100,1,,100,2,1,,,douBJf6EVAB,,1.0,2,1.7859,,,
M3,Enyoam 3,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",wtorB9F7hm5,2014-10-04T00:00:00Z,1,,24,1,,24,0,2,2,,,,20.0,1,,,,
M5,Krodadem,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",kLYaJ3DYGC7,2014-09-22T00:00:00Z,2,,,2,,,4,2,1,,,4.0,,,,,,
M1,Nkanta 1,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",oGAiiS5KTH6,2014-09-30T00:00:00Z,1,,11,1,,11,4,1,,,zYc3PVePoL6,,3.0,1,9.4317,,,
M4,Nenezo,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",QFh29fHsCvA,2015-04-28T00:00:00Z,1,,57,1,,57,15,2,1,,,1.0,25.0,1,,,,
M4,Odumanse 1,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",7KKdwdFxzG7,2014-09-07T00:00:00Z,1,,75,1,,75,,,,,,,,,,,,
M5,Eugene 5,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",K7cFANftUD3,2014-09-07T00:00:00Z,1,,21,1,,21,0,1,,,7LTTJduiJi2,,,,0.2,,,
M3,Ashiayesu 1,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",5rf37agRoT5,2014-08-29T00:00:00Z,1,,56,1,,56,1,1,,,DzeRaQ8UWD4,,5.0,1,1.088,,,
M1,Okorase,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",reM7upJxET6,2014-09-13T00:00:00Z,1,,21,1,,21,1,,,,,,150.0,1,,,,
M3,Cashewpuu,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",gEi4dQZTGjA,2014-12-29T00:00:00Z,1,,46,1,,46,100,2,2,,,,3.0,1,,,,
M2,Mile five 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",WX9WPcwEjJ9,2015-03-29T00:00:00Z,1,,45,1,,45,14,2,1,,,8.1,120.0,1,,,,
M3,Acheampomaa 2,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",v5AnXEEYcG3,2014-09-03T00:00:00Z,1,,56,1,,56,0,1,,,jU4EThCMvi,1.5,45.0,1,0.802,,,
M2,Eugene 2,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",K7cFANftUD3,2014-09-07T00:00:00Z,1,,21,1,,21,0,1,,,CuFzY85BLw9,,30.0,1,0.3,,,
M1,Moarinipuu,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",PXb5NT8y8n6,2015-02-18T00:00:00Z,1,,11,1,,87,2,1,,,SQvnpvhmSN7,4.0,120.0,1,5.9,Kofi 1kn,,
M1,Nsaserem,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",P6yZhzEGVc6,2014-08-20T00:00:00Z,1,,44,1,,44,2,1,,,MUaqp132cM2,,15.0,1,5.6,,,
M1,Jachie,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",pKpxx6da5u6,2014-08-28T00:00:00Z,1,,56,1,,56,6,1,,,PQbrzEEsmW7,2.5,,,8.1532,,,
M1,Baani,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",Ny58V5eghz7,2014-12-29T00:00:00Z,1,,12,4,,,4,2,2,,,,5.0,1,,,,
M3,Ofasofo 2,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",CTRQQXCQTVB,2014-09-15T00:00:00Z,1,,11,1,,21,0,2,other,,,1.609,20.0,1,,,,
M2,Paaso,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",TfTiB3qRvU2,2014-09-23T00:00:00Z,1,,31,1,,43,2,1,,,uYNPxDupbC6,2.0,30.0,1,1.2206,,,
M1,Jangdaakpali 1,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",cSN6zpcALp9,2014-12-29T00:00:00Z,1,,43,4,,,5,1,,,yoGUFPvFJB,,60.0,1,5.1766,,,
M1,Samanipuu,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",EAdeyuGhu85,2015-02-17T00:00:00Z,1,,15,4,,,1,1,,,MimpkJaYhy9,0.001,1.0,1,,,,
M2,Base water 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",jVAvmnH4bS6,2015-04-15T00:00:00Z,1,,45,1,,45,5,1,,,Zvw9E1YBNa6,1.0,30.0,1,4.4348,Augustina Nb2,,
M1,Cassava farms,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",Yt9L1fZvpf5,2014-09-15T00:00:00Z,1,,21,1,,21,2,,,,,,60.0,1,,,,
M1,Yenkyiri 1,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",rzTsdWdr6y3,2014-08-29T00:00:00Z,1,,56,1,,56,3,1,,,QLViJoVQR94,,45.0,1,1.476,,,
M2,Navrongo 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",PpJDFyaTPe6,2015-05-15T00:00:00Z,1,,45,1,,45,25,2,1,,,12.96,,,,,,
M3,Bende 3,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",6rFDY18oMR9,2015-05-27T00:00:00Z,1,,57,1,,57,3,2,2,,,6.4,2.0,2,,,,
M5,Odumanse 2,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",7KKdwdFxzG7,2014-09-07T00:00:00Z,1,,11,1,,11,,,,,,,,,,,,
M1,Kwayanu,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",HYK4pqongQ7,2014-09-19T00:00:00Z,1,,24,1,,24,6,2,1,,,4.0,60.0,1,,,,
M7,Simpuutua 2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",MdadqCNEiL,2014-12-31T00:00:00Z,1,,12,4,,,2,2,2,,,,30.0,1,,,,
M1,Sodadem 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",WX9WPcwEjJ9,2015-03-29T00:00:00Z,1,,56,1,,56,9,2,1,,,12.96,240.0,1,,,,
M2,Ablekpemi 2,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",FEggU1cWz95,2015-03-29T00:00:00Z,1,,56,1,,56,5,1,,,vGb2SWXdU26,4.86,146.0,1,2.6043,Bennard 2Az,,
M2,Eburofuom,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",nLAqDVxLW42,2014-09-26T00:00:00Z,1,,11,1,,11,8,1,,,okEEQWHHmj9,,60.0,1,5.506,,,
M2,Kwatei,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",ydHcUTHKzD7,2014-09-10T00:00:00Z,1,,21,1,,21,2,2,2,,,,,,,,,
M3,Manapuu,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",tcEkwscfpH4,2014-12-22T00:00:00Z,1,,100,4,,,2,1,,,ipgptysqJK7,,30.0,1,1.2746,,,
M4,Ofusuakra 4,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",thieXHRj9r7,2014-09-09T00:00:00Z,1,,21,1,,21,0,1,,,GekuY2sSMyA,,,,1.1,,,
M2,Boduwem,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",P6yZhzEGVc6,2014-08-20T00:00:00Z,1,,21,1,,21,1,2,2,,,,25.0,1,,,,
M2,Enyoam 2,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",wtorB9F7hm5,2014-10-04T00:00:00Z,1,,24,1,,24,2,1,,,XVmHMXYaiRB,,20.0,1,1.7557,,,
M3,Ankpa Dede,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",4TD5PFFKHJ7,2014-09-13T00:00:00Z,1,,21,1,,21,2,,,,,,35.0,1,,,,
M3,Mdimpaya 1,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",aC1Yp9Vbbb9,2014-12-16T00:00:00Z,1,,47,4,,,3,2,2,,,1.0,15.0,1,,,,
M2,Karimenga 2,GHA,Ghana Council for Scientific and Industrial Research,-0.834999084472656,10.5590000152588,"L01",dVULAjf4W89,2015-03-10T00:00:00Z,1,,11,4,,,2,1,,,559Qc5nzea,2.6,,,1.53,Bugri 2km,,
M1,Enyoam 1,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",wtorB9F7hm5,2014-10-04T00:00:00Z,1,,24,1,,24,3,1,,,GUnL3Nu7rP2,,20.0,1,2.9128,,,
M1,Ahazule 1,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",LFwa12jnrL2,2015-05-27T00:00:00Z,1,,45,1,,45,9,2,other,Too bushy,,6.4,90.0,1,,,,
M2,Krobo,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",vqK89X1n7z7,2014-09-10T00:00:00Z,1,,21,1,,21,0,1,,,9m5VyiYqe2B,,5.0,1,0.3,,12,1.0
M3,Efikyere,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",TfTiB3qRvU2,2014-09-23T00:00:00Z,1,,31,1,,11,2,1,,,JNLd6VKZPv8,1.0,20.0,1,2.332,,,
M2,Rubber Junction 2,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",4DD1mGbS2b6,2015-05-15T00:00:00Z,1,,44,1,,44,6,1,,,ak6QKYNgKq7,6.0,,,3.2713,,,
M2,Pineapple Farms,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",Yt9L1fZvpf5,2014-09-15T00:00:00Z,1,,75,1,,75,1,,,,,,2.0,1,,,,
M6,Akyeremade,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",kLYaJ3DYGC7,2014-09-22T00:00:00Z,4,,,4,,,1,1,,,G9QjQFSsx4B,1.6,,,,,,
M1,Pantakaw,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",AKMWbrcHqo7,2014-09-02T00:00:00Z,1,,21,1,,21,1,1,,,msAY7ECbRy6,1.5,,,1.12,,,
M2,Adom,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",h7GgmuPVUH3,2014-09-08T00:00:00Z,1,,21,1,,21,1,2,other,Backyard,,,45.0,1,,,,
M2,Tintare 2,GHA,Ghana Council for Scientific and Industrial Research,-0.880999565124512,7.70899963378906,"L03",YqAFB2BMNLB,2014-09-28T00:00:00Z,1,,94,1,,94,1,1,,,TLEBhwBZ1V8,0.4,10.0,1,2.2204,,,
M2,Abrenkesi 1,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",gRQgL3UsPb6,2014-08-24T00:00:00Z,1,,44,1,,44,5,1,,,yXnyedix6E,,20.0,1,9.6,,,
M2,Soyabean Farm,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",sSK4YGpVFE3,2015-01-02T00:00:00Z,1,,47,4,,,7,2,2,,,2.0,,,,,,
M2,Dadeim,GHA,Ghana Council for Scientific and Industrial Research,-1.49399948120117,6.55200004577637,"L04",qie8QYVB3s6,2014-08-28T00:00:00Z,1,,71,1,,71,0,1,,,at6zse1a1H2,,60.0,1,0.106,,,
M2,Nangbasavale 2,GHA,Ghana Council for Scientific and Industrial Research,-0.854499816894531,9.90400123596191,"L02",LcDR4MVNrw,2014-12-15T00:00:00Z,1,,47,4,,,3,1,,,WK741VBEeL6,4.0,1.0,2,3.842,,,
M3,Ahunyame 2,GHA,Ghana Council for Scientific and Industrial Research,-2.57799911499023,5.09250068664551,"L05",QYtwXPgNBa3,2015-04-15T00:00:00Z,1,,21,1,,21,1,1,,,CCmgnD3kct7,3.0,90.0,1,0.9514,Paul 3Ebon,,
M5,Mmaampehia 2,GHA,Ghana Council for Scientific and Industrial Research,-0.510699272155762,5.72800064086914,"L06",LeYiNjAjKi2,2014-09-09T00:00:00Z,1,,45,1,,45,1,,,,,,35.0,1,,,,
