"","Country","Partner.Organization","longitude","latitude","Landscape..","Household.ID","Data.entry.date","source_id_family","source_name_family","ag12b_06","ag12b_08","ag12b_09"
"285","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","3aT11RTk4H8","2016-08-20T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"286","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","MsBreaQuEcA","2016-01-15T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"287","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","M8qxpz4tTs2","2016-01-28T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"288","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","nMVazETomT7","2015-12-09T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"289","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","e2RyT8u9Vs5","2015-12-03T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"290","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","5FTsNB6cw66","2016-08-25T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"291","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Urb5aXE3gA2","2016-05-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"292","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","zywmeprmCJ6","2016-08-24T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"293","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","nkZFomM6JN2","2016-08-11T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"294","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","voQqwNL5SR4","2016-03-03T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"295","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","LZ29vrnear2","2016-04-23T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"296","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","t8pSXYMtCP","2016-03-01T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"297","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","U4AbXpgwpoA","2016-04-25T00:00:00Z","3","COOPERATIVE",NA,2,NA
"298","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","xAHNqyKKrL4","2016-05-24T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"299","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jDuNCdZs246","2016-02-09T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"300","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","C56aeDFWPa7","2016-08-18T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"301","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","bsDhjVrvZ8B","2016-07-12T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"302","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","WVpeXYVGNq8","2016-08-15T00:00:00Z","7","Neighbour",NA,2,NA
"303","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","6VtbLtrb1D3","2016-01-25T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"304","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","AoyYjSvsgJA","2016-03-01T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"305","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","rkEPTagLmF8","2016-02-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"306","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jHTSofjuPJ7","2016-01-18T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"307","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","9upFZJLCfM2","2016-01-12T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"308","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","TYoYR9fk5v3","2016-08-17T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"309","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","fSLig1NkSU7","2016-11-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"310","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wy7axJB9t4A","2016-01-14T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"311","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","ACtMM9ksKX9","2016-10-05T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"312","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","Vh74sMy7UM8","2016-07-18T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"313","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","fiLpRcMBzoA","2015-11-14T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"314","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8LgQmjxaed7","2016-08-20T00:00:00Z","7","Neighbour",NA,2,NA
"315","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","kxErk1sYmQB","2015-11-10T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"316","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","Xcq8cPDrtJA","2016-01-19T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"317","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","aDnodjimek6","2016-12-09T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"318","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","5AjH6QaGU24","2016-02-15T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"319","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","mDLfcyhvBu","2016-01-12T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"320","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","t8pSXYMtCP","2016-03-01T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"321","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","1tDK7dEA7q4","2016-08-22T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"322","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","seXpFZmj3a","2016-01-23T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"323","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","4aupp5Gqjv6","2016-03-05T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"324","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9s7aPD8ZRh7","2016-08-19T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"325","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","YfvDPbb5H85","2016-07-28T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"326","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","oSahYBywkW2","2016-07-25T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"327","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","UVBzkFMeZz9","2016-07-25T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"328","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","jT3NCQFGuW8","2016-02-08T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"329","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","mE3oDzqBqu4","2016-08-11T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"330","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8QSNRiJbU45","2016-08-10T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"331","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","PGN47oqwcT6","2015-10-10T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"332","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z","5","RADIO",NA,2,NA
"333","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","2AzeKX3Xdj9","2015-12-11T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"334","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","yjXM15j8fo9","2016-12-10T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"335","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","JYjBoTCdte4","2015-10-14T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"336","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","9yvw1XWDNpA","2016-08-13T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"337","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","29hZgxCQpf4","2016-07-12T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"338","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","d77n4FzyP99","2016-04-26T00:00:00Z","3a","COMMUNITY BASED FARMER'S ORGANISATIONS (CBOs)/FARMER BASED ORGANISATIONS (FBOs)",NA,2,NA
"339","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","zywmeprmCJ6","2016-08-24T00:00:00Z","7","Neighbour",NA,2,NA
"340","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","MScBRdzkSi4","2016-08-17T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"341","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","eVbuv11Jya9","2015-11-20T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"342","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","B8yvkFk2DJ5","2016-07-21T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"343","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","2tfKupRSSR9","2016-07-14T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"344","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","ah2mXHfB7w4","2016-08-09T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"345","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rQmTKtJ2h92","2016-07-23T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"346","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","MxhdeDaZTa9","2016-04-29T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"347","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","YDokUMGBos2","2016-02-05T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"348","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","xcxoHDFasQA","2016-01-28T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"349","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","SS7UVs5jxa4","2016-07-28T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"350","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","to8Gc5JzaT7","2015-10-08T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"351","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","4aupp5Gqjv6","2016-03-05T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"352","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","fHLhUbHi259","2016-04-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"353","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","V6SdSqrYbJ7","2016-07-29T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"354","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","KeSq3y3A1h4","2016-01-13T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"355","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","QUACw1VqWL2","2015-11-17T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"356","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","WuExMq5R6A9","2016-05-19T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"357","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","MScBRdzkSi4","2016-08-17T00:00:00Z","7","Neighbour",NA,2,NA
"358","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","CxdDadFVXS7","2016-10-21T00:00:00Z","9","CHIEF FARMER",NA,2,NA
"359","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","d77n4FzyP99","2016-04-26T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"360","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","DEfS8gcomk3","2016-02-29T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"361","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","2tfKupRSSR9","2016-07-14T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"362","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","aDnodjimek6","2016-12-09T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"363","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","io6UuTdM1Q3","2016-01-20T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"364","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","bW7iZTf8uW7","2016-11-30T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"365","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","JM2DWViH8L8","2016-01-29T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"366","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"367","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","4uYtGb6q1h5","2016-11-19T00:00:00Z","5","RADIO",NA,2,NA
"368","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","z7c7QHaTTe7","2016-05-27T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"369","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","DEfS8gcomk3","2016-02-29T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"370","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","R9DTr4peJNA","2015-11-04T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"371","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","ACtMM9ksKX9","2016-10-05T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"372","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","nUikVE2njA5","2016-02-17T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"373","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","tzDJcn6PLMB","2016-01-30T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"374","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","U4AbXpgwpoA","2016-04-25T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"375","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","tdcaU4K6FA3","2016-04-18T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"376","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","dVN9QRTY6b4","2015-11-12T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"377","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","bW7iZTf8uW7","2016-11-30T00:00:00Z","5","RADIO",NA,2,NA
"378","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","wPk7iGeM1n2","2015-12-16T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"379","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","sqHntKPZfk6","2016-05-20T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"380","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","tzDJcn6PLMB","2016-01-30T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"381","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Wj18gYU55E5","2016-08-12T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"382","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","Nq4M7PWJPS","2015-12-04T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"383","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","rP7DxqhNrW3","2016-07-19T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"384","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","kwtgXoW7Ei8","2016-07-20T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"385","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","AvkkCXoYrg8","2016-10-16T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"386","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","1tDK7dEA7q4","2016-08-22T00:00:00Z","7","Neighbour",NA,2,NA
"387","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","cQsxahQ8sm8","2016-08-25T00:00:00Z","7","Neighbour",NA,2,NA
"388","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","c2cooWnTEh2","2015-10-13T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"389","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","AoyYjSvsgJA","2016-03-01T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"390","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","yaHQ7ni6ar4","2016-10-13T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"391","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","YDokUMGBos2","2016-02-05T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"392","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Az5BDLdFCQB","2016-05-25T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"393","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tU6yMt3dHA3","2016-08-09T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"394","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","5s4t5icCN2","2016-07-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"395","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","6zdLptApzZ2","2016-05-23T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"396","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Mq9anduKdR9","2016-05-17T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"397","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","XXFzjtd2A8","2016-10-15T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"398","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","fL32p1TYNb8","2016-07-20T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"399","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","tuxCwfbZQN9","2016-08-16T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"400","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","FtidgPbhow5","2016-04-20T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"401","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","KeSq3y3A1h4","2016-01-13T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"402","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","Xcq8cPDrtJA","2016-01-19T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"403","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","8LgQmjxaed7","2016-08-20T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"404","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","AVbrhtAbDP5","2016-02-16T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"405","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpVRwZSF9A9","2016-05-16T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"406","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","Kg7uwpdD4P5","2016-08-13T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"407","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","Mq9anduKdR9","2016-05-17T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"408","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","CnrK9APvaT4","2016-08-15T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"409","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","H4YdiXt5cz3","2015-11-05T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"410","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","1m6QKguDbp4","2016-07-14T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"411","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","JM2DWViH8L8","2016-01-29T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"412","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","WuExMq5R6A9","2016-05-19T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"413","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","j3meptUjcsA","2016-08-19T00:00:00Z","7","Neighbour",NA,2,NA
"414","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","cQsxahQ8sm8","2016-08-25T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"415","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","kxErk1sYmQB","2015-11-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"416","RWA","Wildlife Conservation Society",29.3847853801739,-1.80927231441535,"L04","6vh1fcZWV2A","2016-02-03T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"417","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","GBGa6M3rbd3","2016-11-18T00:00:00Z","7","NEIGHBOUR",NA,2,NA
"418","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","e3YsHqYkYK6","2015-10-08T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"419","RWA","Wildlife Conservation Society",30.678255588268,-1.93426664412886,"L03","s754vJkGDg2","2016-07-15T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"420","RWA","Wildlife Conservation Society",29.55086017135,-1.48050348714566,"L02","TSZ8yp6UEy4","2016-04-19T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"421","RWA","Wildlife Conservation Society",30.0187746264512,-2.28718495548197,"L07","j3meptUjcsA","2016-08-19T00:00:00Z","6a","Market Women / Middlemen",NA,2,NA
"422","RWA","Wildlife Conservation Society",29.7928701957997,-1.97725720942347,"L06","NpBRQomLNX3","2015-11-09T00:00:00Z","3a","COMMUNITY BASED FARMER'S ORGANISATIONS (CBOs)/FARMER BASED ORGANISATIONS (FBOs)",NA,2,NA
"423","RWA","Wildlife Conservation Society",29.4347584689003,-2.57578970240643,"L01","MsBreaQuEcA","2016-01-15T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN",NA,2,NA
"424","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","xcn3a9uEQZB","2015-08-08T00:00:00Z","7","NEIGHBOUR","",2,NA
"425","TZA","Tanzania Forest Conservation Group",34.8481422428861,-8.53911341077989,"L10","qP3BigSRj28","2014-08-12T00:00:00Z","5","RADIO","",2,NA
"426","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","HPHgA99tPJA","2015-01-14T00:00:00Z","7","NEIGHBOUR","",2,NA
"427","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","tQBVYhTSUx5","2014-10-06T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN","",2,NA
"428","TZA","Tanzania Forest Conservation Group",34.3167307654591,-8.60363144569888,"L20","PuLRmEWBe78","2014-10-07T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN","",2,NA
"429","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","9WWgnSHHAA6","2014-12-18T00:00:00Z","7","NEIGHBOUR","",2,NA
"430","TZA","Tanzania Forest Conservation Group",36.5229650139842,-8.09763085083975,"L19","sAJq9uruKa3","2014-08-11T00:00:00Z","7","NEIGHBOUR","",2,NA
"431","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","An4VyekaKi6","2015-08-10T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN","",2,NA
"432","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","eBi2TWWBfPA","2015-08-11T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN","",2,NA
"433","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","i6gRP4KTv4B","2015-08-04T00:00:00Z","7","NEIGHBOUR","",2,NA
"434","TZA","Tanzania Forest Conservation Group",34.6613285529092,-10.0674212512047,"L11","ERzfUDJvVr5","2015-08-30T00:00:00Z","7","NEIGHBOUR","",2,NA
"435","TZA","Tanzania Forest Conservation Group",38.7492089681939,-8.14419444155308,"L22","RfzDYcp8cy2","2015-08-10T00:00:00Z","5","RADIO","",2,NA
"436","TZA","Tanzania Forest Conservation Group",31.7140544443077,-7.93601976329183,"L03","8RDtceCXmi7","2014-12-09T00:00:00Z","6a","MARKET WOMEN / MIDDLEMEN","",2,NA
