Field ID,Season,Country,Partner Organization,longitude,latitude,Landscape #,Household ID,Data entry date,ag3a_02_1,ag3a_02_2,ag3a_02_3,ag3a_03,ag3a_03_other,ag3a_04,ag3a_05,ag3a_06,ag3a_07,ag3a_08_1,ag3a_08_2,ag3a_09,ag3a_10,ag3a_10_other,ag3a_11,ag3a_11_other,ag3a_12,ag3a_13,ag3a_14,ag3a_14_other,ag3a_15,ag3a_16,ag3f_33_17,ag3a_18,ag3a_18b,ag3a_18b_other,ag3a_18c,ag3a_18c_other,ag3a_19,ag3a_20,ag3a_21,ag3a_22,ag3a_23,ag3a_24,ag3a_24_other,ag3a_25,ag3a_26,ag3a_27,ag3a_28,ag3a_29,ag3a_29_other,ag3a_30,ag3a_31,ag3a_32,ag3a_33,ag3a_34,ag3a_34_other,ag3a_35_1,ag3a_35_2,ag3a_61,ag3a_38_1,ag3a_38_2,ag3a_38_21,ag3a_38_3,ag3a_38_4,ag3a_38_5,ag3a_38_51,ag3a_38_6,ag3a_38_61,ag3a_38_62,ag3a_38_63,ag3a_38_64,ag3a_38_7,ag3a_38_8,ag3a_38_81,ag3a_38_9,fd33_18a_1,fd33_18a_2,fd33_18a_3,fd33_18a_4,fd33_18a_5,fd33_18a_6,fd33_18a_7,fd33_18a_8,fd35_24a_dap,fd35_24a_urea,fd35_24a_tsp,fd35_24a_can,fd35_24a_sa,fd35_24a_npk,fd35_24a_mrp,fd3b3_18a_1,fd3b3_18a_2,fd3b3_18a_3,fd3b3_18a_4,fd3b3_18a_5,fd3b3_18a_6,fd3b3_18a_7,fd3b3_18a_8,fd3b5a_24a_dap,fd3b5a_24a_urea,fd3b5a_24a_tsp,fd3b5a_24a_can,fd3b5a_24a_sa,fd3b5a_24a_npk,fd3b5a_24a_mrp
M2,short_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,1,1,,1.0,1,13000.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5,long_rainy,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",4mjZfGs3Aw,2015-09-08T00:00:00Z,10.0,0.025,15.0,1,,,22,2,2,,,2,,,,,,2000000.0,1,,11,1,1,1,2,,,,50.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",ZVVKrqxAx48,2016-04-18T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,1,1,,2.0,1,26000.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",zVWFb5eAbV7,2016-02-05T00:00:00Z,0.02,0.1,4.0,1,,,43,2,2,,,2,,,,,,500000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",D3k4R1hEUdA,2016-01-06T00:00:00Z,0.02,0.02,5.0,1,,,31,1,1,1,,2,,,,,,500000.0,1,,4,1,1,1,2,,,,80.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,0.04,0.05,1.2,1,,,22,1,2,,,2,,,,,,2000000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,short_rainy,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",wEEPeGoe7x7,2016-07-31T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,f,f,f,f,f,f,f,,,,,,,,,f,f,f,f,f,f,f
M4,long_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",UBoKCmEGFXB,2016-04-05T00:00:00Z,4.0,0.07,0.7,1,,,22,2,1,7,,2,,,,,,1500000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,short_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,20.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",DUyLNfXcu24,2016-07-19T00:00:00Z,0.06,0.3,2.0,1,,,21,1,2,,,2,,,,,,350000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,f,f,f,f,f,f,f,,,,,,,,,f,f,f,f,f,f,f
M5,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,1.5,1.0,0.7,1,,,21,1,2,,,2,,,,,,3000000.0,1,,11,1,1,2,,,,,,,,,1,NPK,,10.0,2,30000.0,2,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5,long_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",GwMi53segV4,2015-10-20T00:00:00Z,4.0,0.5,1.5,1,,,54,2,2,,,2,,,,,,1500000.0,1,,11,1,1,2,,,,,,,,,1,NPK,,20.0,2,44000.0,2,,,,,,1,1,,300.0,3,3000.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",zCz7aSrczL2,2016-04-07T00:00:00Z,0.1,0.02,0.7,1,,,23,2,2,,,2,,,,,,1000000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,5,0,0,25000,1,0,0,5000.0,0,0,0,0.0,5,0,0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",bT98NEoYxz6,2016-01-16T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",jsuqiyHhZp3,2016-02-04T00:00:00Z,0.01,1.9,1.3,1,,,13,2,2,,,2,,,,,,350000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Jm8YLfzpoy5,2016-01-17T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",akR9WC1ESX,2016-04-15T00:00:00Z,0.02,0.2,1.0,1,,,31,1,1,1,7,2,,,,,,1500000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,1,1,,1.0,1,12000.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",yydJpRV8pPB,2016-01-05T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,20.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",Lsy3YMkKGP2,2016-07-23T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,f,f,f,f,f,f,f,,,,,,,,,f,f,f,f,f,f,f
M3,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",QP58gEJbLF8,2016-02-05T00:00:00Z,0.2,0.5,2.5,1,,,21,2,2,,,2,,,,,,300000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",thYGMAV5F28,2016-01-13T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,1,1,,500.0,3,15000.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",Q12jo3rceY8,2015-11-22T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",QybMet9zZh8,2016-01-06T00:00:00Z,0.1,0.09,2.1,1,,,11,1,2,,,2,,,,,,3600000.0,1,,4,1,1,2,,,,,,,,,2,,,,,,,,,,,,1,1,,500.0,3,20000.0,0,8,0,90000,0,8,0,120000.0,0,0,0,0.0,0,8,0,180000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",nf2b6XaXDy3,2016-01-20T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",kAym5mCCtcB,2016-01-16T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,short_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",6vZXvHtQdG2,2016-01-19T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",GEpVmB1chZ,2016-04-08T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",4mjZfGs3Aw,2015-09-08T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,45.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",7yhK3asbcg8,2016-01-20T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",25LYWDpsci5,2016-02-08T00:00:00Z,0.01,0.02,2.0,1,,,21,2,2,,,2,,,,,,500000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",Uvc1cgf5XM9,2016-02-05T00:00:00Z,0.9,0.9,10.0,1,,,43,2,2,,,2,,,,,,200000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,0.04,0.5,2.0,1,,,42,2,2,,,2,,,,,,900000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",3eWkuw2PPtA,2015-10-09T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",DUyLNfXcu24,2016-07-19T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,f,f,f,f,f,f,f,,,,,,,,,f,f,f,f,f,f,f
M4,long_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",hnZo2CxSp92,2016-04-13T00:00:00Z,0.08,0.09,1.0,1,,,31,1,1,7,,2,,,,,,600000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,1,1,,0.5,1,6500.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M6,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",mjcdtjVVCA6,2016-02-06T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",zCz7aSrczL2,2016-04-07T00:00:00Z,6.0,0.4,0.4,1,,,13,1,2,,,2,,,,,,500000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,6,0,0,30000,2,0,0,15000.0,0,0,0,0.0,2,0,0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,long_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",Jm8YLfzpoy5,2016-01-17T00:00:00Z,0.7,0.3,1.5,1,,,42,1,2,,,2,,,,,,3000000.0,1,,4,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,long_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",3csKwZMd8vA,2016-01-06T00:00:00Z,0.5,1.0,2.5,1,,,43,1,2,,,2,,,,,,750000.0,1,,4,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",kAym5mCCtcB,2016-01-16T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",4YxLyEvHcr2,2016-07-26T00:00:00Z,0.03,0.02,2.0,1,,,21,1,2,,,2,,,,,,5000000.0,1,,11,1,1,1,1,,1,1,30.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,t,,,,,,,,f,f,f,f,f,f,f,,,,,,,,,f,f,f,f,f,f,f
M1,long_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",TdHhH26Qsi9,2016-03-22T00:00:00Z,0.005,0.1,5.0,1,,,31,2,2,,,2,,,,,,2000000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,short_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",6knFhJg33R9,2016-03-31T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,short_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",p7HQJGp7P14,2016-01-07T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,110.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,0.3,1.0,1.25,1,,,31,2,2,,,2,,,,,,1000000.0,1,,4,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4,long_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",1Mcd53U8Qb4,2015-10-22T00:00:00Z,0.01,0.9,4.0,1,,,54,1,1,1,,2,,,,,,1000000.0,1,,11,1,1,1,2,,,,25.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,short_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",52MH5CafZg9,2016-03-31T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,1,1,,0.5,2,16000.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,5,0,0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M5,long_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",HWUQqfGSi37,2015-10-27T00:00:00Z,2.1,2.3,3.0,1,,,11,2,2,,,2,,,,,,700000.0,1,,4,1,1,2,,,,,,,,,1,NPK,,5.5,2,13750.0,2,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,short_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",FnGwGBNbLj6,2016-02-01T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,1,2,,300.0,3,15000.0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M4,short_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",4Ltk7eBsFy2,2016-01-12T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",wEEPeGoe7x7,2016-07-31T00:00:00Z,0.1,3.0,5.0,1,,,43,1,2,,,2,,,,,,1000000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,f,f,f,f,f,f,f,,,,,,,,,f,f,f,f,f,f,f
M2,long_rainy,UGA,Africa Innovations Institude,31.7560832397785,1.87635436806258,"L06",GsYbe3Kp9a3,2015-12-30T00:00:00Z,0.75,2.0,5.0,1,,,21,2,2,,,2,,,,,,1500000.0,1,,6,1,1,2,,,,,,,,,2,,,,,,,,,,,,1,2,,300.0,3,20000.0,0,14,0,105000,0,7,0,21000.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,31.1975267607797,3.5840602791963,"L01",fqBewDc4e89,2016-07-28T00:00:00Z,0.06,0.02,3.0,1,,,21,3,2,,,2,,,,,,1300000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,f,f,f,f,f,f,f,,,,,,,,,f,f,f,f,f,f,f
M3,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",25LYWDpsci5,2016-02-08T00:00:00Z,0.2,0.04,2.0,1,,,11,2,2,,,2,,,,,,300000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,short_rainy,UGA,Africa Innovations Institude,34.3568865263743,1.03690346284041,"L02",QT4VeJxXHv4,2015-11-20T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,70.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,long_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",PxqUsT3Kg39,2016-02-05T00:00:00Z,0.01,0.4,1.0,1,,,42,1,2,,,2,,,,,,1800000.0,1,,11,1,1,1,2,,,,10.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,short_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",4MTsyUHiaX4,2016-04-14T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",nf2b6XaXDy3,2016-01-20T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M3,long_rainy,UGA,Africa Innovations Institude,29.7871381860837,-1.24177656546097,"L04",Mc7EjdDK3M3,2016-04-06T00:00:00Z,0.038,0.06,0.5,1,,,22,1,2,,,2,,,,,,1000000.0,1,,11,1,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,4,0,0,20000,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M1,short_rainy,UGA,Africa Innovations Institude,32.1222569707067,0.203686999334623,"L03",oimuabaAoj4,2015-10-13T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,1,2,,,,800.0,2,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M2,short_rainy,UGA,Africa Innovations Institude,33.2567780274687,2.45257755461486,"L07",x3KJboY4Wn4,2016-02-03T00:00:00Z,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,,,2,,,,,,,,,,,,2,,,,,,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
